x,y,z
3.240000000000000000e+02,2.640000000000000000e+02,8.123918771743774414e-01
3.860000000000000000e+02,2.640000000000000000e+02,8.383657336235046387e-01
4.480000000000000000e+02,2.640000000000000000e+02,8.516342639923095703e-01
5.100000000000000000e+02,2.640000000000000000e+02,8.752686381340026855e-01
5.720000000000000000e+02,2.640000000000000000e+02,8.915297985076904297e-01
6.340000000000000000e+02,2.640000000000000000e+02,8.925500512123107910e-01
6.960000000000000000e+02,2.640000000000000000e+02,9.040405154228210449e-01
7.580000000000000000e+02,2.640000000000000000e+02,9.151671528816223145e-01
8.200000000000000000e+02,2.640000000000000000e+02,8.920914530754089355e-01
8.820000000000000000e+02,2.640000000000000000e+02,9.117498993873596191e-01
9.440000000000000000e+02,2.640000000000000000e+02,8.901796936988830566e-01
1.006000000000000000e+03,2.640000000000000000e+02,8.925867676734924316e-01
1.068000000000000000e+03,2.640000000000000000e+02,8.815951347351074219e-01
2.620000000000000000e+02,2.800000000000000000e+02,9.408712983131408691e-01
3.240000000000000000e+02,2.800000000000000000e+02,8.344892859458923340e-01
3.860000000000000000e+02,2.800000000000000000e+02,8.453360199928283691e-01
4.480000000000000000e+02,2.800000000000000000e+02,8.580406904220581055e-01
5.100000000000000000e+02,2.800000000000000000e+02,8.762988448143005371e-01
5.720000000000000000e+02,2.800000000000000000e+02,8.834027051925659180e-01
6.340000000000000000e+02,2.800000000000000000e+02,8.891471028327941895e-01
6.960000000000000000e+02,2.800000000000000000e+02,8.926702141761779785e-01
7.580000000000000000e+02,2.800000000000000000e+02,9.061115384101867676e-01
8.200000000000000000e+02,2.800000000000000000e+02,8.955152034759521484e-01
8.820000000000000000e+02,2.800000000000000000e+02,8.893920779228210449e-01
9.440000000000000000e+02,2.800000000000000000e+02,8.846354484558105469e-01
1.006000000000000000e+03,2.800000000000000000e+02,8.795828223228454590e-01
1.068000000000000000e+03,2.800000000000000000e+02,8.686536550521850586e-01
3.240000000000000000e+02,2.960000000000000000e+02,8.240891098976135254e-01
3.860000000000000000e+02,2.960000000000000000e+02,8.295186758041381836e-01
4.480000000000000000e+02,2.960000000000000000e+02,8.430876731872558594e-01
5.100000000000000000e+02,2.960000000000000000e+02,8.825154900550842285e-01
5.720000000000000000e+02,2.960000000000000000e+02,8.940410614013671875e-01
6.340000000000000000e+02,2.960000000000000000e+02,8.816824555397033691e-01
6.960000000000000000e+02,2.960000000000000000e+02,8.871730566024780273e-01
7.580000000000000000e+02,2.960000000000000000e+02,8.915169239044189453e-01
8.200000000000000000e+02,2.960000000000000000e+02,8.839337825775146484e-01
8.820000000000000000e+02,2.960000000000000000e+02,8.759929537773132324e-01
9.440000000000000000e+02,2.960000000000000000e+02,8.815528154373168945e-01
1.006000000000000000e+03,2.960000000000000000e+02,8.770387768745422363e-01
1.068000000000000000e+03,2.960000000000000000e+02,8.545820116996765137e-01
3.240000000000000000e+02,3.120000000000000000e+02,8.177010416984558105e-01
3.860000000000000000e+02,3.120000000000000000e+02,8.265207409858703613e-01
4.480000000000000000e+02,3.120000000000000000e+02,8.490227460861206055e-01
5.100000000000000000e+02,3.120000000000000000e+02,8.737412095069885254e-01
5.720000000000000000e+02,3.120000000000000000e+02,8.847985267639160156e-01
6.340000000000000000e+02,3.120000000000000000e+02,8.804510235786437988e-01
6.960000000000000000e+02,3.120000000000000000e+02,8.892321586608886719e-01
7.580000000000000000e+02,3.120000000000000000e+02,8.918807506561279297e-01
8.200000000000000000e+02,3.120000000000000000e+02,8.811673521995544434e-01
8.820000000000000000e+02,3.120000000000000000e+02,8.697013854980468750e-01
9.440000000000000000e+02,3.120000000000000000e+02,8.778637647628784180e-01
1.006000000000000000e+03,3.120000000000000000e+02,8.627896904945373535e-01
1.068000000000000000e+03,3.120000000000000000e+02,8.375265598297119141e-01
3.240000000000000000e+02,3.280000000000000000e+02,8.268781900405883789e-01
3.860000000000000000e+02,3.280000000000000000e+02,8.409677743911743164e-01
4.480000000000000000e+02,3.280000000000000000e+02,8.393194675445556641e-01
5.100000000000000000e+02,3.280000000000000000e+02,8.733252882957458496e-01
5.720000000000000000e+02,3.280000000000000000e+02,8.683649301528930664e-01
6.340000000000000000e+02,3.280000000000000000e+02,8.687306046485900879e-01
6.960000000000000000e+02,3.280000000000000000e+02,8.758596181869506836e-01
7.580000000000000000e+02,3.280000000000000000e+02,8.841176033020019531e-01
8.200000000000000000e+02,3.280000000000000000e+02,8.796212673187255859e-01
8.820000000000000000e+02,3.280000000000000000e+02,8.715410828590393066e-01
9.440000000000000000e+02,3.280000000000000000e+02,8.661655187606811523e-01
1.006000000000000000e+03,3.280000000000000000e+02,8.719316124916076660e-01
1.068000000000000000e+03,3.280000000000000000e+02,8.202162384986877441e-01
3.240000000000000000e+02,3.440000000000000000e+02,8.128502368927001953e-01
3.860000000000000000e+02,3.440000000000000000e+02,8.148356080055236816e-01
4.480000000000000000e+02,3.440000000000000000e+02,8.500027656555175781e-01
5.100000000000000000e+02,3.440000000000000000e+02,8.515713214874267578e-01
5.720000000000000000e+02,3.440000000000000000e+02,8.812083601951599121e-01
6.340000000000000000e+02,3.440000000000000000e+02,8.829663991928100586e-01
6.960000000000000000e+02,3.440000000000000000e+02,8.834887742996215820e-01
7.580000000000000000e+02,3.440000000000000000e+02,8.920558094978332520e-01
8.200000000000000000e+02,3.440000000000000000e+02,8.816143274307250977e-01
8.820000000000000000e+02,3.440000000000000000e+02,8.774473667144775391e-01
9.440000000000000000e+02,3.440000000000000000e+02,8.605175018310546875e-01
1.006000000000000000e+03,3.440000000000000000e+02,8.460063934326171875e-01
1.068000000000000000e+03,3.440000000000000000e+02,8.180334568023681641e-01
3.240000000000000000e+02,3.600000000000000000e+02,7.788606286048889160e-01
3.860000000000000000e+02,3.600000000000000000e+02,8.339294195175170898e-01
4.480000000000000000e+02,3.600000000000000000e+02,8.216351270675659180e-01
5.100000000000000000e+02,3.600000000000000000e+02,8.461596965789794922e-01
5.720000000000000000e+02,3.600000000000000000e+02,8.604535460472106934e-01
6.340000000000000000e+02,3.600000000000000000e+02,8.747841119766235352e-01
6.960000000000000000e+02,3.600000000000000000e+02,8.717098832130432129e-01
7.580000000000000000e+02,3.600000000000000000e+02,8.763000965118408203e-01
8.200000000000000000e+02,3.600000000000000000e+02,8.767896890640258789e-01
8.820000000000000000e+02,3.600000000000000000e+02,8.537529110908508301e-01
9.440000000000000000e+02,3.600000000000000000e+02,8.277682662010192871e-01
1.006000000000000000e+03,3.600000000000000000e+02,8.622607588768005371e-01
1.068000000000000000e+03,3.600000000000000000e+02,8.352470993995666504e-01
3.860000000000000000e+02,3.760000000000000000e+02,8.158314228057861328e-01
4.480000000000000000e+02,3.760000000000000000e+02,8.305025696754455566e-01
5.100000000000000000e+02,3.760000000000000000e+02,8.670676350593566895e-01
5.720000000000000000e+02,3.760000000000000000e+02,8.744171261787414551e-01
6.340000000000000000e+02,3.760000000000000000e+02,8.670705556869506836e-01
6.960000000000000000e+02,3.760000000000000000e+02,8.835963606834411621e-01
7.580000000000000000e+02,3.760000000000000000e+02,8.743026852607727051e-01
8.200000000000000000e+02,3.760000000000000000e+02,8.850150108337402344e-01
8.820000000000000000e+02,3.760000000000000000e+02,8.500974774360656738e-01
9.440000000000000000e+02,3.760000000000000000e+02,8.376489877700805664e-01
1.006000000000000000e+03,3.760000000000000000e+02,8.359730243682861328e-01
1.068000000000000000e+03,3.760000000000000000e+02,8.158926367759704590e-01
3.860000000000000000e+02,3.920000000000000000e+02,6.778043508529663086e-01
4.480000000000000000e+02,3.920000000000000000e+02,8.241178989410400391e-01
5.100000000000000000e+02,3.920000000000000000e+02,8.428043127059936523e-01
5.720000000000000000e+02,3.920000000000000000e+02,8.628169298171997070e-01
6.340000000000000000e+02,3.920000000000000000e+02,8.567172288894653320e-01
6.960000000000000000e+02,3.920000000000000000e+02,8.619853854179382324e-01
7.580000000000000000e+02,3.920000000000000000e+02,8.736382126808166504e-01
8.200000000000000000e+02,3.920000000000000000e+02,8.545677661895751953e-01
8.820000000000000000e+02,3.920000000000000000e+02,8.429115414619445801e-01
9.440000000000000000e+02,3.920000000000000000e+02,8.195489645004272461e-01
1.006000000000000000e+03,3.920000000000000000e+02,8.385287523269653320e-01
1.068000000000000000e+03,3.920000000000000000e+02,8.226606249809265137e-01
2.620000000000000000e+02,4.080000000000000000e+02,8.551665544509887695e-01
4.480000000000000000e+02,4.080000000000000000e+02,8.401734232902526855e-01
5.100000000000000000e+02,4.080000000000000000e+02,8.607526421546936035e-01
5.720000000000000000e+02,4.080000000000000000e+02,8.578038215637207031e-01
6.340000000000000000e+02,4.080000000000000000e+02,8.699149489402770996e-01
6.960000000000000000e+02,4.080000000000000000e+02,8.828981518745422363e-01
7.580000000000000000e+02,4.080000000000000000e+02,8.612954020500183105e-01
8.200000000000000000e+02,4.080000000000000000e+02,8.645297884941101074e-01
8.820000000000000000e+02,4.080000000000000000e+02,8.353135585784912109e-01
9.440000000000000000e+02,4.080000000000000000e+02,8.450074195861816406e-01
1.006000000000000000e+03,4.080000000000000000e+02,8.237672448158264160e-01
1.068000000000000000e+03,4.080000000000000000e+02,7.924856543540954590e-01
4.480000000000000000e+02,4.240000000000000000e+02,8.426802158355712891e-01
5.100000000000000000e+02,4.240000000000000000e+02,8.420683145523071289e-01
5.720000000000000000e+02,4.240000000000000000e+02,8.365193009376525879e-01
6.340000000000000000e+02,4.240000000000000000e+02,8.479897975921630859e-01
6.960000000000000000e+02,4.240000000000000000e+02,8.508221507072448730e-01
7.580000000000000000e+02,4.240000000000000000e+02,8.477030396461486816e-01
8.200000000000000000e+02,4.240000000000000000e+02,8.551731109619140625e-01
8.820000000000000000e+02,4.240000000000000000e+02,8.258565664291381836e-01
9.440000000000000000e+02,4.240000000000000000e+02,8.259927630424499512e-01
1.006000000000000000e+03,4.240000000000000000e+02,8.164374828338623047e-01
1.068000000000000000e+03,4.240000000000000000e+02,7.698968648910522461e-01
4.480000000000000000e+02,4.400000000000000000e+02,8.434451818466186523e-01
5.720000000000000000e+02,4.400000000000000000e+02,8.948258757591247559e-01
6.960000000000000000e+02,4.400000000000000000e+02,8.409422039985656738e-01
7.580000000000000000e+02,4.400000000000000000e+02,8.418309688568115234e-01
8.200000000000000000e+02,4.400000000000000000e+02,8.530595302581787109e-01
8.820000000000000000e+02,4.400000000000000000e+02,8.263664245605468750e-01
9.440000000000000000e+02,4.400000000000000000e+02,8.115217089653015137e-01
1.006000000000000000e+03,4.400000000000000000e+02,8.096262216567993164e-01
1.068000000000000000e+03,4.400000000000000000e+02,6.881935596466064453e-01
3.860000000000000000e+02,4.560000000000000000e+02,7.941396832466125488e-01
4.480000000000000000e+02,4.560000000000000000e+02,8.366791009902954102e-01
5.100000000000000000e+02,4.560000000000000000e+02,8.279693126678466797e-01
5.720000000000000000e+02,4.560000000000000000e+02,8.501824736595153809e-01
6.960000000000000000e+02,4.560000000000000000e+02,8.409548401832580566e-01
7.580000000000000000e+02,4.560000000000000000e+02,8.479635715484619141e-01
8.200000000000000000e+02,4.560000000000000000e+02,8.473929762840270996e-01
8.820000000000000000e+02,4.560000000000000000e+02,8.216543793678283691e-01
9.440000000000000000e+02,4.560000000000000000e+02,8.100039958953857422e-01
1.006000000000000000e+03,4.560000000000000000e+02,8.092024922370910645e-01
1.068000000000000000e+03,4.560000000000000000e+02,8.029048442840576172e-01
4.480000000000000000e+02,4.720000000000000000e+02,8.285217881202697754e-01
5.100000000000000000e+02,4.720000000000000000e+02,8.268899321556091309e-01
5.720000000000000000e+02,4.720000000000000000e+02,8.420077562332153320e-01
6.960000000000000000e+02,4.720000000000000000e+02,8.394899964332580566e-01
8.820000000000000000e+02,4.720000000000000000e+02,8.103089928627014160e-01
9.440000000000000000e+02,4.720000000000000000e+02,8.127682209014892578e-01
1.006000000000000000e+03,4.720000000000000000e+02,8.089444637298583984e-01
1.068000000000000000e+03,4.720000000000000000e+02,7.867884039878845215e-01
5.100000000000000000e+02,4.880000000000000000e+02,8.194154500961303711e-01
7.580000000000000000e+02,4.880000000000000000e+02,8.218425512313842773e-01
8.200000000000000000e+02,4.880000000000000000e+02,8.209550380706787109e-01
8.820000000000000000e+02,4.880000000000000000e+02,8.092460036277770996e-01
9.440000000000000000e+02,4.880000000000000000e+02,7.873606085777282715e-01
1.006000000000000000e+03,4.880000000000000000e+02,6.761707067489624023e-01
1.068000000000000000e+03,4.880000000000000000e+02,7.698181271553039551e-01
5.100000000000000000e+02,5.040000000000000000e+02,8.121253848075866699e-01
6.960000000000000000e+02,5.040000000000000000e+02,8.333343267440795898e-01
7.580000000000000000e+02,5.040000000000000000e+02,8.399864435195922852e-01
8.200000000000000000e+02,5.040000000000000000e+02,8.191854357719421387e-01
8.820000000000000000e+02,5.040000000000000000e+02,7.969137430191040039e-01
9.440000000000000000e+02,5.040000000000000000e+02,7.943439483642578125e-01
